sample_ID,location,treatment,soiltype,replicate,hrs_incubated,mgC,year_inc,year_col
CC OS,C,C,OS,2,4,0.000714416,2016,2015
CMW OS,C,MW,OS,2,4,0.000861775,2016,2015
CMWC OS,C,MWC,OS,2,4,0.000893474,2016,2015
SO OS,S,O,OS,2,4,0.000743656,2016,2015
SC OS,S,C,OS,2,4,0.000671104,2016,2015
SMW OS,S,MW,OS,2,4,0.000694946,2016,2015
SMWC OS,S,MWC,OS,2,4,0.000652658,2016,2015
NO UT,N,O,UT,2,4,0.000926676,2016,2015
NC UT,N,C,UT,2,4,0.000999365,2016,2015
NMW UT,N,MW,UT,2,4,0.000760598,2016,2015
NMWC UT,N,MWC,UT,2,4,0.000808966,2016,2015
CO UT,C,O,UT,2,4,0.000728011,2016,2015
CC UT,C,C,UT,2,4,0.000939041,2016,2015
CMW UT,C,MW,UT,2,4,0.000892586,2016,2015
CMWC UT,C,MWC,UT,2,4,0.000833902,2016,2015
SO UT,S,O,UT,2,4,0.000622394,2016,2015
SC UT,S,C,UT,2,4,0.001153213,2016,2015
SMW UT,S,MW,UT,2,4,0.000696654,2016,2015
SMWC UT,S,MWC,UT,2,4,0.000647398,2016,2015
NO OM,N,O,OM,2,4,0.000681146,2016,2015
NC OM,N,C,OM,2,4,0.000693716,2016,2015
NMW OM,N,MW,OM,2,4,0.000670762,2016,2015
NMWC OM,N,MWC,OM,2,4,0.000932073,2016,2015
CO OM,C,O,OM,2,4,0.000755065,2016,2015
CC OM,C,C,OM,2,4,0.001215245,2016,2015
CMW OM,C,MW,OM,2,4,0.000623897,2016,2015
CMWC OM,C,MWC,OM,2,4,0.000738054,2016,2015
SO OM,S,O,OM,2,4,0.000666253,2016,2015
SC OM,S,C,OM,2,4,0.000713255,2016,2015
SMW OM,S,MW,OM,2,4,0.000670079,2016,2015
SMWC OM,S,MWC,OM,2,4,0.000581814,2016,2015
NO OS,N,O,OS,2,24,0.001012142,2016,2015
NC OS,N,C,OS,2,24,0.001185443,2016,2015
NMW OS,N,MW,OS,2,24,0.000864275,2016,2015
NMWC OS,N,MWC,OS,2,24,0.000966151,2016,2015
CO OS,C,O,OS,2,24,0.001196174,2016,2015
CC OS,C,C,OS,2,24,0.001194223,2016,2015
CMW OS,C,MW,OS,2,24,0.001601658,2016,2015
CMWC OS,C,MWC,OS,2,24,0.001747922,2016,2015
SO OS,S,O,OS,2,24,0.001266135,2016,2015
SC OS,S,C,OS,2,24,0.001075762,2016,2015
SMW OS,S,MW,OS,2,24,0.001168928,2016,2015
SMWC OS,S,MWC,OS,2,24,0.001071093,2016,2015
NO UT,N,O,UT,2,24,0.000906921,2016,2015
NC UT,N,C,UT,2,24,0.001731477,2016,2015
NMW UT,N,MW,UT,2,24,0.001156037,2016,2015
NMWC UT,N,MWC,UT,2,24,0.001323833,2016,2015
CO UT,C,O,UT,2,24,0.001202515,2016,2015
CC UT,C,C,UT,2,24,0.001906589,2016,2015
CMW UT,C,MW,UT,2,24,0.001555667,2016,2015
CMWC UT,C,MWC,UT,2,24,0.001582425,2016,2015
SO UT,S,O,UT,2,24,0.000842185,2016,2015
SC UT,S,C,UT,2,24,0.002706477,2016,2015
SMW UT,S,MW,UT,2,24,0.001129278,2016,2015
SMWC UT,S,MWC,UT,2,24,0.001032419,2016,2015
NO OM,N,O,OM,2,24,0.001023361,2016,2015
NC OM,N,C,OM,2,24,0.001145793,2016,2015
NMW OM,N,MW,OM,2,24,0.000941971,2016,2015
NMWC OM,N,MWC,OM,2,24,0.002109157,2016,2015
CO OM,C,O,OM,2,24,0.001568907,2016,2015
CC OM,C,C,OM,2,24,0.003051337,2016,2015
CMW OM,C,MW,OM,2,24,0.000925038,2016,2015
CMWC OM,C,MWC,OM,2,24,0.001610089,2016,2015
SO OM,S,O,OM,2,24,0.001008727,2016,2015
SC OM,S,C,OM,2,24,0.001190251,2016,2015
SMW OM,S,MW,OM,2,24,0.001164956,2016,2015
SMWC OM,S,MWC,OM,2,24,0.000795777,2016,2015
NO OS,N,O,OS,2,48,0.001241242,2016,2015
NC OS,N,C,OS,2,48,0.001490686,2016,2015
NMW OS,N,MW,OS,2,48,0.001040937,2016,2015
NMWC OS,N,MWC,OS,2,48,0.001179447,2016,2015
CO OS,C,O,OS,2,48,0.002151769,2016,2015
CC OS,C,C,OS,2,48,0.002075621,2016,2015
CMW OS,C,MW,OS,2,48,0.002085732,2016,2015
CMWC OS,C,MWC,OS,2,48,0.002691878,2016,2015
SO OS,S,O,OS,2,48,0.001674022,2016,2015
SC OS,S,C,OS,2,48,0.00146198,2016,2015
SMW OS,S,MW,OS,2,48,0.001516847,2016,2015
SMWC OS,S,MWC,OS,2,48,0.001481777,2016,2015
NO UT,N,O,UT,2,48,0.002137558,2016,2015
NC UT,N,C,UT,2,48,0.002253725,2016,2015
NMW UT,N,MW,UT,2,48,0.001437022,2016,2015
NMWC UT,N,MWC,UT,2,48,0.001778593,2016,2015
CO UT,C,O,UT,2,48,0.001786512,2016,2015
CC UT,C,C,UT,2,48,0.003548246,2016,2015
CMW UT,C,MW,UT,2,48,0.002280027,2016,2015
CMWC UT,C,MWC,UT,2,48,0.002432111,2016,2015
SO UT,S,O,UT,2,48,0.000984586,2016,2015
SC UT,S,C,UT,2,48,0.003908696,2016,2015
SMW UT,S,MW,UT,2,48,0.001501504,2016,2015
SMWC UT,S,MWC,UT,2,48,0.001432214,2016,2015
NO OM,N,O,OM,2,48,0.001291937,2016,2015
NC OM,N,C,OM,2,48,0.001550714,2016,2015
NMW OM,N,MW,OM,2,48,0.001174285,2016,2015
NMWC OM,N,MWC,OM,2,48,0.003238492,2016,2015
CO OM,C,O,OM,2,48,0.002296996,2016,2015
CC OM,C,C,OM,2,48,0.004204451,2016,2015
CMW OM,C,MW,OM,2,48,0.000940962,2016,2015
CMWC OM,C,MWC,OM,2,48,0.002318278,2016,2015
SO OM,S,O,OM,2,48,0.001367944,2016,2015
SC OM,S,C,OM,2,48,0.001699122,2016,2015
SMW OM,S,MW,OM,2,48,0.001544138,2016,2015
SMWC OM,S,MWC,OM,2,48,0.000982536,2016,2015
NO OS,N,O,OS,2,73,0.001443891,2016,2015
NC OS,N,C,OS,2,73,0.001765708,2016,2015
NMW OS,N,MW,OS,2,73,0.00117448,2016,2015
NMWC OS,N,MWC,OS,2,73,0.001344569,2016,2015
CO OS,C,O,OS,2,73,0.00279128,2016,2015
CC OS,C,C,OS,2,73,0.002830759,2016,2015
CMW OS,C,MW,OS,2,73,0.002305356,2016,2015
CMWC OS,C,MWC,OS,2,73,0.002824961,2016,2015
SO OS,S,O,OS,2,73,0.001831771,2016,2015
SC OS,S,C,OS,2,73,0.001647273,2016,2015
SMW OS,S,MW,OS,2,73,0.00171881,2016,2015
SMWC OS,S,MWC,OS,2,73,0.001430164,2016,2015
NO UT,N,O,UT,2,73,0.00264244,2016,2015
NC UT,N,C,UT,2,73,0.002762519,2016,2015
NMW UT,N,MW,UT,2,73,0.001697056,2016,2015
NMWC UT,N,MWC,UT,2,73,0.002200285,2016,2015
CO UT,C,O,UT,2,73,0.002448803,2016,2015
CC UT,C,C,UT,2,73,0.004526323,2016,2015
CMW UT,C,MW,UT,2,73,0.002753328,2016,2015
CMWC UT,C,MWC,UT,2,73,0.003402558,2016,2015
SO UT,S,O,UT,2,73,0.001146435,2016,2015
SC UT,S,C,UT,2,73,0.004992034,2016,2015
SMW UT,S,MW,UT,2,73,0.00183077,2016,2015
SMWC UT,S,MWC,UT,2,73,0.001665952,2016,2015
NO OM,N,O,OM,2,73,0.001540818,2016,2015
NC OM,N,C,OM,2,73,0.001920757,2016,2015
NMW OM,N,MW,OM,2,73,0.001398546,2016,2015
NMWC OM,N,MWC,OM,2,73,0.004281249,2016,2015
CO OM,C,O,OM,2,73,0.00361166,2016,2015
CC OM,C,C,OM,2,73,0.005247543,2016,2015
CMW OM,C,MW,OM,2,73,0.001181278,2016,2015
CMWC OM,C,MWC,OM,2,73,0.003521959,2016,2015
SO OM,S,O,OM,2,73,0.001667056,2016,2015
SC OM,S,C,OM,2,73,0.002058323,2016,2015
SMW OM,S,MW,OM,2,73,0.001904883,2016,2015
SMWC OM,S,MWC,OM,2,73,0.001359203,2016,2015
NO OS,N,O,OS,2,97,0.001600463,2016,2015
NC OS,N,C,OS,2,97,0.001993894,2016,2015
NMW OS,N,MW,OS,2,97,0.001295727,2016,2015
NMWC OS,N,MWC,OS,2,97,0.001486829,2016,2015
CO OS,C,O,OS,2,97,0.003504238,2016,2015
CC OS,C,C,OS,2,97,0.00347253,2016,2015
CMW OS,C,MW,OS,2,97,0.002848309,2016,2015
CMWC OS,C,MWC,OS,2,97,0.004929933,2016,2015
SO OS,S,O,OS,2,97,0.002248435,2016,2015
SC OS,S,C,OS,2,97,0.002008567,2016,2015
SMW OS,S,MW,OS,2,97,0.002090628,2016,2015
SMWC OS,S,MWC,OS,2,97,0.002031666,2016,2015
NO UT,N,O,UT,2,97,0.003043859,2016,2015
NC UT,N,C,UT,2,97,0.003149706,2016,2015
NMW UT,N,MW,UT,2,97,0.00190273,2016,2015
NMWC UT,N,MWC,UT,2,97,0.002535127,2016,2015
CO UT,C,O,UT,2,97,0.00310846,2016,2015
CC UT,C,C,UT,2,97,0.005488151,2016,2015
CMW UT,C,MW,UT,2,97,0.00314135,2016,2015
CMWC UT,C,MWC,UT,2,97,0.004296017,2016,2015
SO UT,S,O,UT,2,97,0.001263981,2016,2015
SC UT,S,C,UT,2,97,0.00586882,2016,2015
SMW UT,S,MW,UT,2,97,0.002066808,2016,2015
SMWC UT,S,MWC,UT,2,97,0.00185299,2016,2015
NO OM,N,O,OM,2,97,0.001714728,2016,2015
NC OM,N,C,OM,2,97,0.002178539,2016,2015
NMW OM,N,MW,OM,2,97,0.001548961,2016,2015
NMWC OM,N,MWC,OM,2,97,0.005069921,2016,2015
CO OM,C,O,OM,2,97,0.004331785,2016,2015
CC OM,C,C,OM,2,97,0.006033722,2016,2015
CMW OM,C,MW,OM,2,97,0.001342004,2016,2015
CMWC OM,C,MWC,OM,2,97,0.005273096,2016,2015
SO OM,S,O,OM,2,97,0.001872866,2016,2015
SC OM,S,C,OM,2,97,0.002313198,2016,2015
SMW OM,S,MW,OM,2,97,0.002148898,2016,2015
SMWC OM,S,MWC,OM,2,97,0.001482913,2016,2015
NO OS,N,O,OS,2,120,0.001738622,2016,2015
NC OS,N,C,OS,2,120,0.00219787,2016,2015
NMW OS,N,MW,OS,2,120,0.00139445,2016,2015
NMWC OS,N,MWC,OS,2,120,0.001604071,2016,2015
CO OS,C,O,OS,2,120,0.004114232,2016,2015
CC OS,C,C,OS,2,120,0.004072834,2016,2015
CMW OS,C,MW,OS,2,120,0.00314414,2016,2015
CMWC OS,C,MWC,OS,2,120,0.006038941,2016,2015
SO OS,S,O,OS,2,120,0.002472922,2016,2015
SC OS,S,C,OS,2,120,0.002185073,2016,2015
SMW OS,S,MW,OS,2,120,0.002317224,2016,2015
SMWC OS,S,MWC,OS,2,120,0.002232221,2016,2015
NO UT,N,O,UT,2,120,0.003404425,2016,2015
NC UT,N,C,UT,2,120,0.00351506,2016,2015
NMW UT,N,MW,UT,2,120,0.002086245,2016,2015
NMWC UT,N,MWC,UT,2,120,0.002844808,2016,2015
CO UT,C,O,UT,2,120,0.003566756,2016,2015
CC UT,C,C,UT,2,120,0.006209091,2016,2015
CMW UT,C,MW,UT,2,120,0.003474448,2016,2015
CMWC UT,C,MWC,UT,2,120,0.005290883,2016,2015
SO UT,S,O,UT,2,120,0.001340646,2016,2015
SC UT,S,C,UT,2,120,0.006628051,2016,2015
SMW UT,S,MW,UT,2,120,0.002291011,2016,2015
SMWC UT,S,MWC,UT,2,120,0.002011032,2016,2015
NO OM,N,O,OM,2,120,0.001882458,2016,2015
NC OM,N,C,OM,2,120,0.002436137,2016,2015
NMW OM,N,MW,OM,2,120,0.001696692,2016,2015
NMWC OM,N,MWC,OM,2,120,0.005677805,2016,2015
CO OM,C,O,OM,2,120,0.004776923,2016,2015
CC OM,C,C,OM,2,120,0.006686849,2016,2015
CMW OM,C,MW,OM,2,120,0.00150033,2016,2015
CMWC OM,C,MWC,OM,2,120,0.006598708,2016,2015
SO OM,S,O,OM,2,120,0.002082652,2016,2015
SC OM,S,C,OM,2,120,0.002544523,2016,2015
SMW OM,S,MW,OM,2,120,0.002390938,2016,2015
SMWC OM,S,MWC,OM,2,120,0.00165418,2016,2015
NO OS,N,O,OS,2,144,0.001870604,2016,2015
NC OS,N,C,OS,2,144,0.002400955,2016,2015
NMW OS,N,MW,OS,2,144,0.001471553,2016,2015
NMWC OS,N,MWC,OS,2,144,0.001724978,2016,2015
CO OS,C,O,OS,2,144,0.004632759,2016,2015
CC OS,C,C,OS,2,144,0.004467913,2016,2015
CMW OS,C,MW,OS,2,144,0.003416378,2016,2015
CMWC OS,C,MWC,OS,2,144,0.00714742,2016,2015
SO OS,S,O,OS,2,144,0.002670109,2016,2015
SC OS,S,C,OS,2,144,0.002350628,2016,2015
SMW OS,S,MW,OS,2,144,0.00229182,2016,2015
SMWC OS,S,MWC,OS,2,144,0.002427244,2016,2015
NO UT,N,O,UT,2,144,0.003811845,2016,2015
NC UT,N,C,UT,2,144,0.00384579,2016,2015
NMW UT,N,MW,UT,2,144,0.002255835,2016,2015
NMWC UT,N,MWC,UT,2,144,0.003135072,2016,2015
CO UT,C,O,UT,2,144,0.00375552,2016,2015
CC UT,C,C,UT,2,144,0.006652756,2016,2015
CMW UT,C,MW,UT,2,144,0.003775858,2016,2015
CMWC UT,C,MWC,UT,2,144,0.005631744,2016,2015
SO UT,S,O,UT,2,144,0.001357459,2016,2015
SC UT,S,C,UT,2,144,0.007319059,2016,2015
SMW UT,S,MW,UT,2,144,0.002456815,2016,2015
SMWC UT,S,MWC,UT,2,144,0.002160961,2016,2015
NO OM,N,O,OM,2,144,0.00201182,2016,2015
NC OM,N,C,OM,2,144,0.00262854,2016,2015
NMW OM,N,MW,OM,2,144,0.001811331,2016,2015
NMWC OM,N,MWC,OM,2,144,0.006179682,2016,2015
CO OM,C,O,OM,2,144,0.005058492,2016,2015
CC OM,C,C,OM,2,144,0.007279747,2016,2015
CMW OM,C,MW,OM,2,144,0.001565859,2016,2015
CMWC OM,C,MWC,OM,2,144,0.006752591,2016,2015
SO OM,S,O,OM,2,144,0.002119356,2016,2015
SC OM,S,C,OM,2,144,0.002730315,2016,2015
SMW OM,S,MW,OM,2,144,0.002586793,2016,2015
SMWC OM,S,MWC,OM,2,144,0.001740828,2016,2015
NO OS,N,O,OS,2,168,0.001996102,2016,2015
NC OS,N,C,OS,2,168,0.00259022,2016,2015
NMW OS,N,MW,OS,2,168,0.001581467,2016,2015
NMWC OS,N,MWC,OS,2,168,0.001833735,2016,2015
CO OS,C,O,OS,2,168,0.005218388,2016,2015
CC OS,C,C,OS,2,168,0.004744471,2016,2015
CMW OS,C,MW,OS,2,168,0.003712874,2016,2015
CMWC OS,C,MWC,OS,2,168,0.008296724,2016,2015
SO OS,S,O,OS,2,168,0.002899749,2016,2015
SC OS,S,C,OS,2,168,0.002502272,2016,2015
SMW OS,S,MW,OS,2,168,0.002743159,2016,2015
SMWC OS,S,MWC,OS,2,168,0.002607847,2016,2015
NO UT,N,O,UT,2,168,0.004114618,2016,2015
NC UT,N,C,UT,2,168,0.004181973,2016,2015
NMW UT,N,MW,UT,2,168,0.00243911,2016,2015
NMWC UT,N,MWC,UT,2,168,0.00344217,2016,2015
CO UT,C,O,UT,2,168,0.003206139,2016,2015
CC UT,C,C,UT,2,168,0.007643808,2016,2015
CMW UT,C,MW,UT,2,168,0.003715576,2016,2015
CMWC UT,C,MWC,UT,2,168,0.005941414,2016,2015
SO UT,S,O,UT,2,168,0.00220587,2016,2015
SC UT,S,C,UT,2,168,0.007549671,2016,2015
SMW UT,S,MW,UT,2,168,0.002513092,2016,2015
SMWC UT,S,MWC,UT,2,168,0.002507718,2016,2015
NO OM,N,O,OM,2,168,0.002090036,2016,2015
NC OM,N,C,OM,2,168,0.003756416,2016,2015
NMW OM,N,MW,OM,2,168,0.002656348,2016,2015
NMWC OM,N,MWC,OM,2,168,0.006898872,2016,2015
CO OM,C,O,OM,2,168,0.004731096,2016,2015
CC OM,C,C,OM,2,168,0.008420097,2016,2015
CMW OM,C,MW,OM,2,168,0.001869205,2016,2015
CMWC OM,C,MWC,OM,2,168,0.005864627,2016,2015
SO OM,S,O,OM,2,168,0.002502615,2016,2015
SC OM,S,C,OM,2,168,0.002650281,2016,2015
SMW OM,S,MW,OM,2,168,0.003016566,2016,2015
SMWC OM,S,MWC,OM,2,168,0.001954626,2016,2015
NO OS,N,O,OS,2,190,0.002093615,2016,2015
NC OS,N,C,OS,2,190,0.002753857,2016,2015
NMW OS,N,MW,OS,2,190,0.00165224,2016,2015
NMWC OS,N,MWC,OS,2,190,0.001917096,2016,2015
CO OS,C,O,OS,2,190,0.005689255,2016,2015
CC OS,C,C,OS,2,190,0.004948296,2016,2015
CMW OS,C,MW,OS,2,190,0.003932267,2016,2015
CMWC OS,C,MWC,OS,2,190,0.008793896,2016,2015
SO OS,S,O,OS,2,190,0.003025281,2016,2015
SC OS,S,C,OS,2,190,0.002623906,2016,2015
SMW OS,S,MW,OS,2,190,0.00290774,2016,2015
SMWC OS,S,MWC,OS,2,190,0.002753596,2016,2015
NO UT,N,O,UT,2,190,0.004393019,2016,2015
NC UT,N,C,UT,2,190,0.004461938,2016,2015
NMW UT,N,MW,UT,2,190,0.00259181,2016,2015
NMWC UT,N,MWC,UT,2,190,0.003677131,2016,2015
CO UT,C,O,UT,2,190,0.003365128,2016,2015
CC UT,C,C,UT,2,190,0.007835263,2016,2015
CMW UT,C,MW,UT,2,190,0.003954886,2016,2015
CMWC UT,C,MWC,UT,2,190,0.006203447,2016,2015
SO UT,S,O,UT,2,190,0.002278824,2016,2015
SC UT,S,C,UT,2,190,0.008074619,2016,2015
SMW UT,S,MW,UT,2,190,0.002672344,2016,2015
SMWC UT,S,MWC,UT,2,190,0.002624397,2016,2015
NO OM,N,O,OM,2,190,0.002217045,2016,2015
NC OM,N,C,OM,2,190,0.003912341,2016,2015
NMW OM,N,MW,OM,2,190,0.002762842,2016,2015
NMWC OM,N,MWC,OM,2,190,0.007294131,2016,2015
CO OM,C,O,OM,2,190,0.004928902,2016,2015
CC OM,C,C,OM,2,190,0.008894935,2016,2015
CMW OM,C,MW,OM,2,190,0.001987302,2016,2015
CMWC OM,C,MWC,OM,2,190,0.006200974,2016,2015
SO OM,S,O,OM,2,190,0.00254477,2016,2015
SC OM,S,C,OM,2,190,0.002809794,2016,2015
SMW OM,S,MW,OM,2,190,0.003191755,2016,2015
SMWC OM,S,MWC,OM,2,190,0.002063532,2016,2015
NO OS,N,O,OS,3,0,0.000614612,2016,2015
NC OS,N,C,OS,3,0,0.000554933,2016,2015
NMW OS,N,MW,OS,3,0,0.000521317,2016,2015
NMWC OS,N,MWC,OS,3,0,0.00050317,2016,2015
CO OS,C,O,OS,3,0,0.000487032,2016,2015
CC OS,C,C,OS,3,0,0.000490625,2016,2015
CMW OS,C,MW,OS,3,0,0.000492147,2016,2015
CMWC OS,C,MWC,OS,3,0,0.000515166,2016,2015
SO OS,S,O,OS,3,0,0.000512061,2016,2015
SC OS,S,C,OS,3,0,0.000510721,2016,2015
SMW OS,S,MW,OS,3,0,0.000510051,2016,2015
SMWC OS,S,MWC,OS,3,0,0.000501708,2016,2015
NO UT,N,O,UT,3,0,0.000504753,2016,2015
NC UT,N,C,UT,3,0,0.000505971,2016,2015
NMW UT,N,MW,UT,3,0,0.00052016,2016,2015
NMWC UT,N,MWC,UT,3,0,0.000513949,2016,2015
CO UT,C,O,UT,3,0,0.000506763,2016,2015
CC UT,C,C,UT,3,0,0.000564798,2016,2015
CMW UT,C,MW,UT,3,0,0.000491416,2016,2015
CMWC UT,C,MWC,UT,3,0,0.000500551,2016,2015
SO UT,S,O,UT,3,0,0.00053374,2016,2015
SC UT,S,C,UT,3,0,0.000519003,2016,2015
SMW UT,S,MW,UT,3,0,0.000520708,2016,2015
SMWC UT,S,MWC,UT,3,0,0.000486118,2016,2015
NO OM,N,O,OM,3,0,0.000509442,2016,2015
NC OM,N,C,OM,3,0,0.000584163,2016,2015
NMW OM,N,MW,OM,3,0,0.00050524,2016,2015
NMWC OM,N,MWC,OM,3,0,0.000512243,2016,2015
CO OM,C,O,OM,3,0,0.000528138,2016,2015
CC OM,C,C,OM,3,0,0.00049909,2016,2015
CMW OM,C,MW,OM,3,0,0.000506824,2016,2015
CMWC OM,C,MWC,OM,3,0,0.000497993,2016,2015
SO OM,S,O,OM,3,0,0.000511208,2016,2015
SC OM,S,C,OM,3,0,0.000501343,2016,2015
SMW OM,S,MW,OM,3,0,0.000493,2016,2015
SMWC OM,S,MWC,OM,3,0,0.000498724,2016,2015
NO OS,N,O,OS,3,1,0.000718443,2016,2015
NC OS,N,C,OS,3,1,0.000660955,2016,2015
NMW OS,N,MW,OS,3,1,0.000607853,2016,2015
NMWC OS,N,MWC,OS,3,1,0.000596282,2016,2015
CO OS,C,O,OS,3,1,0.000614003,2016,2015
CC OS,C,C,OS,3,1,0.000576551,2016,2015
CMW OS,C,MW,OS,3,1,0.000599814,2016,2015
CMWC OS,C,MWC,OS,3,1,0.000688481,2016,2015
SO OS,S,O,OS,3,1,0.000625026,2016,2015
SC OS,S,C,OS,3,1,0.000584407,2016,2015
SMW OS,S,MW,OS,3,1,0.000580814,2016,2015
SMWC OS,S,MWC,OS,3,1,0.000552558,2016,2015
NO UT,N,O,UT,3,1,0.000578378,2016,2015
NC UT,N,C,UT,3,1,0.000600362,2016,2015
NMW UT,N,MW,UT,3,1,0.00063343,2016,2015
NMWC UT,N,MWC,UT,3,1,0.000633734,2016,2015
CO UT,C,O,UT,3,1,0.000635561,2016,2015
CC UT,C,C,UT,3,1,0.000711318,2016,2015
CMW UT,C,MW,UT,3,1,0.000606087,2016,2015
CMWC UT,C,MWC,UT,3,1,0.00069451,2016,2015
SO UT,S,O,UT,3,1,0.000629045,2016,2015
SC UT,S,C,UT,3,1,0.000596038,2016,2015
SMW UT,S,MW,UT,3,1,0.000624782,2016,2015
SMWC UT,S,MWC,UT,3,1,0.000560535,2016,2015
NO OM,N,O,OM,3,1,0.00059616,2016,2015
NC OM,N,C,OM,3,1,0.00071418,2016,2015
NMW OM,N,MW,OM,3,1,0.000582397,2016,2015
NMWC OM,N,MWC,OM,3,1,0.000559561,2016,2015
CO OM,C,O,OM,3,1,0.00060633,2016,2015
CC OM,C,C,OM,3,1,0.000580814,2016,2015
CMW OM,C,MW,OM,3,1,0.000548904,2016,2015
CMWC OM,C,MWC,OM,3,1,0.000566199,2016,2015
SO OM,S,O,OM,3,1,0.000608644,2016,2015
SC OM,S,C,OM,3,1,0.000568452,2016,2015
SMW OM,S,MW,OM,3,1,0.000541352,2016,2015
SMWC OM,S,MWC,OM,3,1,0.000547686,2016,2015
NO OS,N,O,OS,3,4,0.000952837,2016,2015
NC OS,N,C,OS,3,4,0.000880187,2016,2015
NMW OS,N,MW,OS,3,4,0.000778244,2016,2015
NMWC OS,N,MWC,OS,3,4,0.000771302,2016,2015
CO OS,C,O,OS,3,4,0.000871113,2016,2015
CC OS,C,C,OS,3,4,0.000774956,2016,2015
CMW OS,C,MW,OS,3,4,0.000862526,2016,2015
CMWC OS,C,MWC,OS,3,4,0.000966661,2016,2015
SO OS,S,O,OS,3,4,0.000881161,2016,2015
SC OS,S,C,OS,3,4,0.000761497,2016,2015
SMW OS,S,MW,OS,3,4,0.000772702,2016,2015
SMWC OS,S,MWC,OS,3,4,0.000720939,2016,2015
NO UT,N,O,UT,3,4,0.000807658,2016,2015
NC UT,N,C,UT,3,4,0.000845231,2016,2015
NMW UT,N,MW,UT,3,4,0.000875802,2016,2015
NMWC UT,N,MWC,UT,3,4,0.000890357,2016,2015
CO UT,C,O,UT,3,4,0.000958501,2016,2015
CC UT,C,C,UT,3,4,0.001160559,2016,2015
CMW UT,C,MW,UT,3,4,0.000919648,2016,2015
CMWC UT,C,MWC,UT,3,4,0.001046376,2016,2015
SO UT,S,O,UT,3,4,0.000870017,2016,2015
SC UT,S,C,UT,3,4,0.000814904,2016,2015
SMW UT,S,MW,UT,3,4,0.000936639,2016,2015
SMWC UT,S,MWC,UT,3,4,0.000829276,2016,2015
NO OM,N,O,OM,3,4,0.000783908,2016,2015
NC OM,N,C,OM,3,4,0.001035719,2016,2015
NMW OM,N,MW,OM,3,4,0.000753641,2016,2015
NMWC OM,N,MWC,OM,3,4,0.000729587,2016,2015
CO OM,C,O,OM,3,4,0.000830433,2016,2015
CC OM,C,C,OM,3,4,0.000829946,2016,2015
CMW OM,C,MW,OM,3,4,0.000651212,2016,2015
CMWC OM,C,MWC,OM,3,4,0.000719661,2016,2015
SO OM,S,O,OM,3,4,0.00088585,2016,2015
SC OM,S,C,OM,3,4,0.00078677,2016,2015
SMW OM,S,MW,OM,3,4,0.000710282,2016,2015
SMWC OM,S,MWC,OM,3,4,0.000645548,2016,2015
NO OS,N,O,OS,3,24,0.001412497,2016,2015
NC OS,N,C,OS,3,24,0.001435333,2016,2015
NMW OS,N,MW,OS,3,24,0.001201914,2016,2015
NMWC OS,N,MWC,OS,3,24,0.001147185,2016,2015
CO OS,C,O,OS,3,24,0.001698478,2016,2015
CC OS,C,C,OS,3,24,0.001346933,2016,2015
CMW OS,C,MW,OS,3,24,0.001571684,2016,2015
CMWC OS,C,MWC,OS,3,24,0.001757986,2016,2015
SO OS,S,O,OS,3,24,0.001543458,2016,2015
SC OS,S,C,OS,3,24,0.001202637,2016,2015
SMW OS,S,MW,OS,3,24,0.001230529,2016,2015
SMWC OS,S,MWC,OS,3,24,0.001208193,2016,2015
NO UT,N,O,UT,3,24,0.001297204,2016,2015
NC UT,N,C,UT,3,24,0.001376659,2016,2015
NMW UT,N,MW,UT,3,24,0.001348878,2016,2015
NMWC UT,N,MWC,UT,3,24,0.001406385,2016,2015
CO UT,C,O,UT,3,24,0.001898282,2016,2015
CC UT,C,C,UT,3,24,0.002329726,2016,2015
CMW UT,C,MW,UT,3,24,0.001797547,2016,2015
CMWC UT,C,MWC,UT,3,24,0.00205358,2016,2015
SO UT,S,O,UT,3,24,0.001517955,2016,2015
SC UT,S,C,UT,3,24,0.001523734,2016,2015
SMW UT,S,MW,UT,3,24,0.001729149,2016,2015
SMWC UT,S,MWC,UT,3,24,0.001580352,2016,2015
NO OM,N,O,OM,3,24,0.001254143,2016,2015
NC OM,N,C,OM,3,24,0.001807437,2016,2015
NMW OM,N,MW,OM,3,24,0.001158798,2016,2015
NMWC OM,N,MWC,OM,3,24,0.001317374,2016,2015
CO OM,C,O,OM,3,24,0.00216515,2016,2015
CC OM,C,C,OM,3,24,0.002053913,2016,2015
CMW OM,C,MW,OM,3,24,0.000898097,2016,2015
CMWC OM,C,MWC,OM,3,24,0.001332042,2016,2015
SO OM,S,O,OM,3,24,0.001682921,2016,2015
SC OM,S,C,OM,3,24,0.001500953,2016,2015
SMW OM,S,MW,OM,3,24,0.001386494,2016,2015
SMWC OM,S,MWC,OM,3,24,0.000867649,2016,2015
NO OS,N,O,OS,3,48,0.001743108,2016,2015
NC OS,N,C,OS,3,48,0.001847613,2016,2015
NMW OS,N,MW,OS,3,48,0.001488269,2016,2015
NMWC OS,N,MWC,OS,3,48,0.001433063,2016,2015
CO OS,C,O,OS,3,48,0.002723073,2016,2015
CC OS,C,C,OS,3,48,0.002369639,2016,2015
CMW OS,C,MW,OS,3,48,0.002020443,2016,2015
CMWC OS,C,MWC,OS,3,48,0.002772626,2016,2015
SO OS,S,O,OS,3,48,0.002023331,2016,2015
SC OS,S,C,OS,3,48,0.001626157,2016,2015
